standard_name,alias,interval_seconds,program
"SITE_BD","SITE_BD",NA,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v13.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"Rnet_1_SN","Rnet_SN",NA,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v13.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"SWin_1_sens","SWin_sens",NA,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v13.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"SWout_1_sens","SWout_sens",NA,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v13.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"LWin_1_sens","LWin_sens",NA,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v13.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"LWout_1_sens","LWout_sens",NA,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v13.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"Rnet_1_heater","Rnet_heater",NA,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"SHF_1_SN","SHF_SN",NA,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;HI Mesonet 26July2022_502_fixed SHF-2.CR1X;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X"
"SHF_1_sens","SHF_sens",NA,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;HI Mesonet 08August2022 0502-v2.1.CR1X;HI Mesonet 08August2022 0502-v2.CR1X;HI Mesonet 04July2022 0502.v03.CR1X;HI Mesonet 29June2022.CR1X;HI Mesonet 30June2022.CR1X;HI Mesonet 30June2022_602.CR1X;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X"
"SHF_depth","SHF_depth",NA,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;S141_v13.CR3;S141_v13p1.CR3;S141_v13p2.CR3;S141_v13p4.CR3;S151_v13.CR3;HI Mesonet_HIPPNET Universal_v01s281.cr3;HI Mesonet_HIPPNET Universal_v01s282.cr3;HI Mesonet_HIPPNET Universal_v01s283.cr3;HI Mesonet_HIPPNET Universal_v01s286.cr3;HI Mesonet_HIPPNET Universal_v01s287.cr3;HI Mesonet_HIPPNET Universal_v01s288.cr3;HI Mesonet_HIPPNET Universal_v01s288p1.cr3;HI Mesonet 08August2022 0502-v2.1.CR1X;HI Mesonet 08August2022 0502-v2.CR1X;HI Mesonet 26July2022_502_fixed SHF-2.CR1X;HI Mesonet 04July2022 0502.v03.CR1X;HI Mesonet 29June2022.CR1X;HI Mesonet 30June2022.CR1X;HI Mesonet 30June2022_602.CR1X;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"UPDATE","UPDATE",NA,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3;HI Mesonet_universal_CR3000_v02p2.CR3;HI Mesonet_universal_CR3000_v02p1.CR3;HI Mesonet_universal_CR3000_v02.CR3;HI Mesonet_universal_CR3000_v01p0.CR3;HI Mesonet_universal_CR3000_v01.CR3"
"VBatt","VBatt",3600,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;HI Mesonet_0520_v01.CR300;HI Mesonet_0520_v02.CR300;HI Mesonet_0520_v02p1.CR300;HI Mesonet 08August2022 0502-v2.1.CR1X;HI Mesonet 08August2022 0502-v2.CR1X;HI Mesonet 26July2022_502_fixed SHF-2.CR1X;HI Mesonet 04July2022 0502.v03.CR1X;HI Mesonet 29June2022.CR1X;HI Mesonet 30June2022.CR1X;HI Mesonet 30June2022_602.CR1X;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3"
"IBatt","IBatt",3600,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;HI Mesonet_0520_v01.CR300;HI Mesonet_0520_v02.CR300;HI Mesonet_0520_v02p1.CR300;HI Mesonet 08August2022 0502-v2.1.CR1X;HI Mesonet 08August2022 0502-v2.CR1X;HI Mesonet 26July2022_502_fixed SHF-2.CR1X;HI Mesonet 04July2022 0502.v03.CR1X;HI Mesonet 29June2022.CR1X;HI Mesonet 30June2022.CR1X;HI Mesonet 30June2022_602.CR1X;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3"
"ILoad","ILoad",3600,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;HI Mesonet_0520_v01.CR300;HI Mesonet_0520_v02.CR300;HI Mesonet_0520_v02p1.CR300;HI Mesonet 08August2022 0502-v2.1.CR1X;HI Mesonet 08August2022 0502-v2.CR1X;HI Mesonet 26July2022_502_fixed SHF-2.CR1X;HI Mesonet 04July2022 0502.v03.CR1X;HI Mesonet 29June2022.CR1X;HI Mesonet 30June2022.CR1X;HI Mesonet 30June2022_602.CR1X;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3"
"DCin_1","DCin_1",3600,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;HI Mesonet_0520_v01.CR300;HI Mesonet_0520_v02.CR300;HI Mesonet_0520_v02p1.CR300;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3"
"DCin_2","DCin_2",3600,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;HI Mesonet_0520_v01.CR300;HI Mesonet_0520_v02.CR300;HI Mesonet_0520_v02p1.CR300;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3"
"ChgTmp","ChgTmp",3600,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;HI Mesonet_0520_v01.CR300;HI Mesonet_0520_v02.CR300;HI Mesonet_0520_v02p1.CR300;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3"
"ChgState","ChgState",3600,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;HI Mesonet_0520_v01.CR300;HI Mesonet_0520_v02.CR300;HI Mesonet_0520_v02p1.CR300;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3"
"ChgSource","ChgSource",3600,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;HI Mesonet_0520_v01.CR300;HI Mesonet_0520_v02.CR300;HI Mesonet_0520_v02p1.CR300;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3"
"CheckBatt","CheckBatt",3600,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;HI Mesonet_0520_v01.CR300;HI Mesonet_0520_v02.CR300;HI Mesonet_0520_v02p1.CR300;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3"
"SysAh","SysAh",3600,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;HI Mesonet_0520_v01.CR300;HI Mesonet_0520_v02.CR300;HI Mesonet_0520_v02p1.CR300;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3"
"LoadAh","LoadAh",3600,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;HI Mesonet_0520_v01.CR300;HI Mesonet_0520_v02.CR300;HI Mesonet_0520_v02p1.CR300;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3"
"BattAhIn","BattAhIn",3600,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;HI Mesonet_0520_v01.CR300;HI Mesonet_0520_v02.CR300;HI Mesonet_0520_v02p1.CR300;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3"
"BattAhOut","BattAhOut",3600,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;HI Mesonet_0520_v01.CR300;HI Mesonet_0520_v02.CR300;HI Mesonet_0520_v02p1.CR300;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3"
"Qloss","Qloss",3600,"HI Mesonet_0541_v02p3-0.CR1X;HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;HI Mesonet_0506_v02p3-0.CR1X;HI Mesonet_0506_v02p3.CR1X;HI Mesonet_0520_v01.CR300;HI Mesonet_0520_v02.CR300;HI Mesonet_0520_v02p1.CR300;HI Mesonet 08August2022 0502-v2.1.CR1X;HI Mesonet 08August2022 0502-v2.CR1X;HI Mesonet 26July2022_502_fixed SHF-2.CR1X;HI Mesonet 04July2022 0502.v03.CR1X;HI Mesonet 29June2022.CR1X;HI Mesonet 30June2022.CR1X;HI Mesonet 30June2022_602.CR1X;HI Mesonet_universal_v02p3.CR1X;HI Mesonet_universal_v02p2.CR1X;HI Mesonet_universal_v02p1.CR1X;HI Mesonet_universal_v02.CR1X;HI Mesonet_universal_v01.2.CR1X;HI Mesonet_universal_v01.1.CR1X;HI Mesonet_universal_v01.CR1X;HI Mesonet_universal_CR3000_v03.CR3"
"RF_1_Tot300s","RF_1_Tot",300,"HI Mesonet_0201_v02.CR1X"
"RFint_1_Max","RFint_1_Max",300,"HI Mesonet_0201_v02.CR1X"
"RF_2_Tot300s","RF_2_Tot",300,"HI Mesonet_0201_v02.CR1X"
"RFint_2_Max","RFint_2_Max",300,"HI Mesonet_0201_v02.CR1X"
"FC_1_Tot300s","FC_Tot",300,"HI Mesonet_0201_v02.CR1X;HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X;S151_v13.CR3"
"RF_1_Tot60s","RFmin_1",NA,"HI Mesonet_0201_v02.CR1X"
"RGtip_1_Tot60s","RGtipmin_1",NA,"HI Mesonet_0201_v02.CR1X"
"RF_2_Tot60s","RFmin_2",NA,"HI Mesonet_0201_v02.CR1X"
"RGtip_2_Tot60s","RGtipmin_2",NA,"HI Mesonet_0201_v02.CR1X"
"RGtip_1_Tot300s","RGtip_Tot_1",300,"HI Mesonet_0201_v02.CR1X"
"RGtip_2_Tot300s","RGtip_Tot_2",300,"HI Mesonet_0201_v02.CR1X"
"RV_1_Level","RV_Level_1",86400,"HI Mesonet_0201_v02.CR1X"
"RV_1_LiBattV","RV_LiBattV_1",86400,"HI Mesonet_0201_v02.CR1X"
"RV_2_Level","RV_Level_2",86400,"HI Mesonet_0201_v02.CR1X"
"RV_2_LiBattV","RV_LiBattV_2",86400,"HI Mesonet_0201_v02.CR1X"
"WTlvl_1_Avg","WTlvl_Avg",300,"HI Mesonet_0521_v02p2.CR1X;HI Mesonet_0521_v02p1.CR1X;HI Mesonet_0521_v01.2.CR1X;HI Mesonet_0521_v01.1.CR1X"
