station_id,standard_name,sensor_number,sensor_height
253,Rout_1_Avg,0,2.81
253,Rnet_1_Avg,0,2.81
253,Albedo_1_Avg,0,2.81
253,Tsrf_1_Avg,0,2.81
253,Tsky_1_Avg,0,2.81
253,Tair_1_Avg,0,2
253,RH_1_Avg,0,2
253,VP_1_Avg,0,2
253,VPsat_1_Avg,0,2
253,VPD_1_Avg,0,2
253,Tair_2_Avg,1,2
253,RH_2_Avg,1,2
253,VP_2_Avg,1,2
253,VPsat_2_Avg,1,2
253,VPD_2_Avg,1,2
253,WS_1_Avg,0,3.2
253,WSrs_1_Avg,0,3.2
253,WDuv_1_Avg,0,3.2
253,WDrs_1_Avg,0,3.2
253,WD_1_StdY,0,3.2
253,WD_1_StdCS,0,3.2
253,P_1_Avg,0,1.42
253,Psl_1_Avg,0,1.42
253,SM_1_Avg,0,-0.08
253,SM_2_Avg,1,-0.31
253,SM_3_Avg,2,-0.61
253,Tsoil_1_Avg,0,-0.08
253,Tsoil_2_Avg,1,-0.08
253,Tsoil_3_Avg,2,-0.16
253,Tsoil_4_Avg,3,-0.46
253,SHF_1_Avg,0,-0.16
253,RF_1_Tot300s,0,1.24
253,RFint_1_Max,0,1.24
254,SWin_1_Avg,0,2.81
254,SWout_1_Avg,0,2.81
254,LWin_1_Avg,0,2.81
254,LWout_1_Avg,0,2.81
254,SWnet_1_Avg,0,2.81
254,LWnet_1_Avg,0,2.81
254,Rin_1_Avg,0,2.81
254,Rout_1_Avg,0,2.81
254,Rnet_1_Avg,0,2.81
254,Albedo_1_Avg,0,2.81
254,Tsrf_1_Avg,0,2.81
254,Tsky_1_Avg,0,2.81
254,Tair_1_Avg,0,2
254,RH_1_Avg,0,2
254,VP_1_Avg,0,2
254,VPsat_1_Avg,0,2
254,VPD_1_Avg,0,2
254,Tair_2_Avg,1,2
254,RH_2_Avg,1,2
254,VP_2_Avg,1,2
254,VPsat_2_Avg,1,2
254,VPD_2_Avg,1,2
254,WS_1_Avg,0,3.2
254,WSrs_1_Avg,0,3.2
254,WDuv_1_Avg,0,3.2
254,WDrs_1_Avg,0,3.2
254,WD_1_StdY,0,3.2
254,WD_1_StdCS,0,3.2
254,P_1_Avg,0,1.44
254,Psl_1_Avg,0,1.44
254,SM_1_Avg,0,-0.08
254,SM_2_Avg,1,-0.31
254,SM_3_Avg,2,-0.61
254,Tsoil_1_Avg,0,-0.08
254,Tsoil_2_Avg,1,-0.08
254,Tsoil_3_Avg,2,-0.16
254,Tsoil_4_Avg,3,-0.46
254,SHF_1_Avg,0,-0.16
254,RF_1_Tot300s,0,1.19
254,RFint_1_Max,0,1.19
255,SWin_1_Avg,0,3.00
255,SWout_1_Avg,0,3.00
255,LWin_1_Avg,0,3.00
255,LWout_1_Avg,0,3.00
255,SWnet_1_Avg,0,3.00
255,LWnet_1_Avg,0,3.00
255,Rin_1_Avg,0,3.00
255,Rout_1_Avg,0,3.00
255,Rnet_1_Avg,0,3.00
255,Albedo_1_Avg,0,3.00
255,Tsrf_1_Avg,0,3.00
255,Tsky_1_Avg,0,3.00
255,Tair_1_Avg,0,2
255,RH_1_Avg,0,2
255,VP_1_Avg,0,2
255,VPsat_1_Avg,0,2
255,VPD_1_Avg,0,2
255,Tair_2_Avg,1,2
255,RH_2_Avg,1,2
255,VP_2_Avg,1,2
255,VPsat_2_Avg,1,2
255,VPD_2_Avg,1,2
255,WS_1_Avg,0,3.40
255,WSrs_1_Avg,0,3.40
255,WDuv_1_Avg,0,3.40
255,WDrs_1_Avg,0,3.40
255,WD_1_StdY,0,3.40
255,WD_1_StdCS,0,3.40
255,P_1_Avg,0,1.47
255,Psl_1_Avg,0,1.47
255,SM_1_Avg,0,-0.08
255,SM_2_Avg,1,-0.31
255,Tsoil_1_Avg,0,-0.08
255,Tsoil_2_Avg,1,-0.08
255,Tsoil_3_Avg,2,-0.16
255,SHF_1_Avg,0,-0.16
255,RF_1_Tot300s,0,1.44
255,RFint_1_Max,0,1.44
256,Tair_1_Avg,0,2
256,RH_1_Avg,0,2
256,VP_1_Avg,0,2
256,VPsat_1_Avg,0,2
256,VPD_1_Avg,0,2
256,Tair_2_Avg,1,2
256,RH_2_Avg,1,2
256,VP_2_Avg,1,2
256,VPsat_2_Avg,1,2
256,VPD_2_Avg,1,2
256,WS_1_Avg,0,2.86
256,WSrs_1_Avg,0,2.86
256,WDuv_1_Avg,0,2.86
256,WDrs_1_Avg,0,2.86
256,WD_1_StdY,0,2.86
256,WD_1_StdCS,0,2.86
256,SM_1_Avg,0,-0.08
256,SM_2_Avg,1,-0.31
256,Tsoil_1_Avg,0,-0.08
256,Tsoil_2_Avg,1,-0.16
256,RF_1_Tot300s,0,1.50
256,RFint_1_Max,0,1.50
256,SWin_1_Avg,0,2.44
257,SWin_1_Avg,0,2.7
257,SWout_1_Avg,0,2.7
257,LWin_1_Avg,0,2.7
257,LWout_1_Avg,0,2.7
257,SWnet_1_Avg,0,2.7
257,LWnet_1_Avg,0,2.7
257,Rin_1_Avg,0,2.7
257,Rout_1_Avg,0,2.7
257,Rnet_1_Avg,0,2.7
257,Albedo_1_Avg,0,2.7
257,Tsrf_1_Avg,0,2.7
257,Tsky_1_Avg,0,2.7
257,Tair_1_Avg,0,2
257,RH_1_Avg,0,2
257,VP_1_Avg,0,2
257,VPsat_1_Avg,0,2
257,VPD_1_Avg,0,2
257,Tair_2_Avg,1,2
257,RH_2_Avg,1,2
257,VP_2_Avg,1,2
257,VPsat_2_Avg,1,2
257,VPD_2_Avg,1,2
257,WS_1_Avg,0,3.4
257,WSrs_1_Avg,0,3.4
257,WDuv_1_Avg,0,3.4
257,WDrs_1_Avg,0,3.4
257,WD_1_StdY,0,3.4
257,WD_1_StdCS,0,3.4
257,P_1_Avg,0,1.5
257,Psl_1_Avg,0,1.5
257,SM_1_Avg,0,-0.08
257,SM_2_Avg,1,-0.31
257,SM_3_Avg,2,-0.61
257,Tsoil_1_Avg,0,-0.08
257,Tsoil_2_Avg,1,-0.08
257,Tsoil_3_Avg,2,-0.16
257,Tsoil_4_Avg,3,-0.46
257,SHF_1_Avg,0,-0.16
257,RF_1_Tot300s,0,1.15
257,RFint_1_Max,0,1.15
258,SWin_1_Avg,0,2.83
258,SWout_1_Avg,0,2.83
258,LWin_1_Avg,0,2.83
258,LWout_1_Avg,0,2.83
258,SWnet_1_Avg,0,2.83
258,LWnet_1_Avg,0,2.83
258,Rin_1_Avg,0,2.83
258,Rout_1_Avg,0,2.83
258,Rnet_1_Avg,0,2.83
258,Albedo_1_Avg,0,2.83
258,Tsrf_1_Avg,0,2.83
258,Tsky_1_Avg,0,2.83
258,Tair_1_Avg,0,2
258,RH_1_Avg,0,2
258,VP_1_Avg,0,2
258,VPsat_1_Avg,0,2
258,VPD_1_Avg,0,2
258,Tair_2_Avg,1,2
258,RH_2_Avg,1,2
258,VP_2_Avg,1,2
258,VPsat_2_Avg,1,2
258,VPD_2_Avg,1,2
258,WS_1_Avg,0,3.72
258,WSrs_1_Avg,0,3.72
258,WDuv_1_Avg,0,3.72
258,WDrs_1_Avg,0,3.72
258,WD_1_StdY,0,3.72
258,WD_1_StdCS,0,3.72
258,P_1_Avg,0,1.52
258,Psl_1_Avg,0,1.52
258,SM_1_Avg,0,-0.08
258,SM_2_Avg,1,-0.31
258,SM_3_Avg,2,-0.61
258,Tsoil_1_Avg,0,-0.08
258,Tsoil_2_Avg,1,-0.08
258,Tsoil_3_Avg,2,-0.16
258,Tsoil_4_Avg,3,-0.46
258,SHF_1_Avg,0,-0.16
258,RF_1_Tot300s,0,1.08
258,RFint_1_Max,0,1.08
281,SWin_1_Avg,0,3.12
281,SWout_1_Avg,0,3.12
281,LWin_1_Avg,0,3.12
281,LWout_1_Avg,0,3.12
281,SWnet_1_Avg,0,3.12
281,LWnet_1_Avg,0,3.12
281,Rin_1_Avg,0,3.12
281,Rout_1_Avg,0,3.12
281,Rnet_1_Avg,0,3.12
281,Albedo_1_Avg,0,3.12
281,Tsrf_1_Avg,0,3.12
281,Tsky_1_Avg,0,3.12
281,Tair_1_Avg,0,2.03
281,RH_1_Avg,0,2.03
281,VP_1_Avg,0,2.03
281,VPsat_1_Avg,0,2.03
281,VPD_1_Avg,0,2.03
281,Tair_2_Avg,1,2.38
281,RH_2_Avg,1,2.38
281,VP_2_Avg,1,2.38
281,VPsat_2_Avg,1,2.38
281,VPD_2_Avg,1,2.38
281,WS_1_Avg,0,3.38
281,WSrs_1_Avg,0,3.38
281,WDuv_1_Avg,0,3.38
281,WDrs_1_Avg,0,3.38
281,WD_1_StdY,0,3.38
281,WD_1_StdCS,0,3.38
281,SM_1_Avg,0,-0.15
281,RF_1_Tot300s,0,3.38
281,RFint_1_Max,0,3.38
282,SWin_1_Avg,0,2
282,SWout_1_Avg,0,2
282,LWin_1_Avg,0,2
282,LWout_1_Avg,0,2
282,SWnet_1_Avg,0,2
282,LWnet_1_Avg,0,2
282,Rin_1_Avg,0,2
282,Rout_1_Avg,0,2
282,Rnet_1_Avg,0,2
282,Albedo_1_Avg,0,2
282,Tsrf_1_Avg,0,2
282,Tsky_1_Avg,0,2
282,Tair_1_Avg,0,2
282,RH_1_Avg,0,2
282,VP_1_Avg,0,2
282,VPsat_1_Avg,0,2
282,VPD_1_Avg,0,2
282,Tair_2_Avg,1,2
282,RH_2_Avg,1,2
282,VP_2_Avg,1,2
282,VPsat_2_Avg,1,2
282,VPD_2_Avg,1,2
282,WS_1_Avg,0,2
282,WSrs_1_Avg,0,2
282,WDuv_1_Avg,0,2
282,WDrs_1_Avg,0,2
282,WD_1_StdY,0,2
282,WD_1_StdCS,0,2
282,SM_1_Avg,0,-0.15
282,SM_2_Avg,1,-0.45
282,SM_3_Avg,2,-0.75
282,Tsoil_1_Avg,0,-0.04
282,SHF_1_Avg,0,-0.08
282,RF_1_Tot300s,0,2
282,RFint_1_Max,0,2
282,SHF_2_Avg,1,-0.08
283,SWin_1_Avg,0,28.23
283,SWout_1_Avg,0,28.23
283,LWin_1_Avg,0,28.23
283,LWout_1_Avg,0,28.23
283,SWnet_1_Avg,0,28.23
283,LWnet_1_Avg,0,28.23
283,Rin_1_Avg,0,28.23
283,Rout_1_Avg,0,28.23
283,Rnet_1_Avg,0,28.23
283,Albedo_1_Avg,0,28.23
283,Tsrf_1_Avg,0,28.23
283,Tsky_1_Avg,0,28.23
283,Tair_1_Avg,0,27.45
283,RH_1_Avg,0,27.45
283,VP_1_Avg,0,27.45
283,VPsat_1_Avg,0,27.45
283,VPD_1_Avg,0,27.45
283,Tair_2_Avg,1,27.45
283,RH_2_Avg,1,27.45
283,VP_2_Avg,1,27.45
283,VPsat_2_Avg,1,27.45
283,VPD_2_Avg,1,27.45
283,WS_1_Avg,0,28.43
283,WSrs_1_Avg,0,28.43
283,WDuv_1_Avg,0,28.43
283,WDrs_1_Avg,0,28.43
283,WD_1_StdY,0,28.43
283,WD_1_StdCS,0,28.43
283,SM_1_Avg,0,-0.08
283,SM_2_Avg,1,-0.31
283,SM_3_Avg,2,-0.61
283,Tsoil_1_Avg,0,-0.08
283,SHF_1_Avg,0,-0.16
283,RF_1_Tot300s,0,29.4
283,RFint_1_Max,0,29.4
286,SWin_1_Avg,0,2
286,SWout_1_Avg,0,2
286,LWin_1_Avg,0,2
286,LWout_1_Avg,0,2
286,SWnet_1_Avg,0,2
286,LWnet_1_Avg,0,2
286,Rin_1_Avg,0,2
286,Rout_1_Avg,0,2
286,Rnet_1_Avg,0,2
286,Albedo_1_Avg,0,2
286,Tsrf_1_Avg,0,2
286,Tsky_1_Avg,0,2
286,Tair_1_Avg,0,2
286,RH_1_Avg,0,2
286,VP_1_Avg,0,2
286,VPsat_1_Avg,0,2
286,VPD_1_Avg,0,2
286,Tair_2_Avg,1,2
286,RH_2_Avg,1,2
286,VP_2_Avg,1,2
286,VPsat_2_Avg,1,2
286,VPD_2_Avg,1,2
286,WS_1_Avg,0,2.44
286,WSrs_1_Avg,0,2.44
286,WDuv_1_Avg,0,2.44
286,WDrs_1_Avg,0,2.44
286,WD_1_StdY,0,2.44
286,WD_1_StdCS,0,2.44
286,SM_1_Avg,0,-0.15
286,RF_1_Tot300s,0,1.50
286,RFint_1_Max,0,1.50
287,SWin_1_Avg,0,2
287,SWout_1_Avg,0,2
287,LWin_1_Avg,0,2
287,LWout_1_Avg,0,2
287,SWnet_1_Avg,0,2
287,LWnet_1_Avg,0,2
287,Rin_1_Avg,0,2
287,Rout_1_Avg,0,2
287,Rnet_1_Avg,0,2
287,Albedo_1_Avg,0,2
287,Tsrf_1_Avg,0,2
287,Tsky_1_Avg,0,2
287,Tair_1_Avg,0,2
287,RH_1_Avg,0,2
287,VP_1_Avg,0,2
287,VPsat_1_Avg,0,2
287,VPD_1_Avg,0,2
287,Tair_2_Avg,1,2
287,RH_2_Avg,1,2
287,VP_2_Avg,1,2
287,VPsat_2_Avg,1,2
287,VPD_2_Avg,1,2
287,WS_1_Avg,0,2.5
287,WSrs_1_Avg,0,2.5
287,WDuv_1_Avg,0,2.5
287,WDrs_1_Avg,0,2.5
287,WD_1_StdY,0,2.5
287,WD_1_StdCS,0,2.5
287,SM_1_Avg,0,-0.15
287,SM_2_Avg,1,-0.45
287,RF_1_Tot300s,0,1.5
287,RFint_1_Max,0,1.5
288,SWin_1_Avg,0,23.44
288,SWout_1_Avg,0,23.44
288,LWin_1_Avg,0,23.44
288,LWout_1_Avg,0,23.44
288,SWnet_1_Avg,0,23.44
288,LWnet_1_Avg,0,23.44
288,Rin_1_Avg,0,23.44
288,Rout_1_Avg,0,23.44
288,Rnet_1_Avg,0,23.44
288,Albedo_1_Avg,0,23.44
288,Tsrf_1_Avg,0,23.44
288,Tsky_1_Avg,0,23.44
288,Tair_1_Avg,0,23.23
288,RH_1_Avg,0,23.23
288,VP_1_Avg,0,23.23
288,VPsat_1_Avg,0,23.23
288,VPD_1_Avg,0,23.23
288,Tair_2_Avg,1,22.95
288,RH_2_Avg,1,22.95
288,VP_2_Avg,1,22.95
288,VPsat_2_Avg,1,22.95
288,VPD_2_Avg,1,22.95
288,WS_1_Avg,0,23.75
288,WSrs_1_Avg,0,23.75
288,WDuv_1_Avg,0,23.75
288,WDrs_1_Avg,0,23.75
288,WD_1_StdY,0,23.75
288,WD_1_StdCS,0,23.75
288,SM_1_Avg,0,-0.08
288,SM_2_Avg,1,-0.31
288,SM_3_Avg,2,-0.59
288,Tsoil_1_Avg,0,-0.08
288,SHF_1_Avg,0,-0.16
288,RF_1_Tot300s,0,24.07
288,RFint_1_Max,0,24.07
411,SWin_1_Avg,0,3.23
411,SWout_1_Avg,0,3.23
411,LWin_1_Avg,0,3.23
411,LWout_1_Avg,0,3.23
411,SWnet_1_Avg,0,3.23
411,LWnet_1_Avg,0,3.23
411,Rin_1_Avg,0,3.23
411,Rout_1_Avg,0,3.23
411,Rnet_1_Avg,0,3.23
411,Albedo_1_Avg,0,3.23
411,Tsrf_1_Avg,0,3.23
411,Tsky_1_Avg,0,3.23
411,Tair_1_Avg,0,2
411,RH_1_Avg,0,2
411,VP_1_Avg,0,2
411,VPsat_1_Avg,0,2
411,VPD_1_Avg,0,2
411,Tair_2_Avg,1,2
411,RH_2_Avg,1,2
411,VP_2_Avg,1,2
411,VPsat_2_Avg,1,2
411,VPD_2_Avg,1,2
411,WS_1_Avg,0,3.21
411,WSrs_1_Avg,0,3.21
411,WDuv_1_Avg,0,3.21
411,WDrs_1_Avg,0,3.21
411,WD_1_StdY,0,3.21
411,WD_1_StdCS,0,3.21
411,P_1_Avg,0,1.36
411,Psl_1_Avg,0,1.36
411,SM_1_Avg,0,-0.08
411,SM_2_Avg,1,-0.31
411,SM_3_Avg,2,-0.61
411,Tsoil_1_Avg,0,-0.08
411,Tsoil_2_Avg,1,-0.08
411,Tsoil_3_Avg,2,-0.16
411,Tsoil_4_Avg,3,-0.46
411,SHF_1_Avg,0,-0.16
411,RF_1_Tot300s,0,1.07
411,RFint_1_Max,0,1.07
412,SWin_1_Avg,0,2.93
412,SWout_1_Avg,0,2.93
412,LWin_1_Avg,0,2.93
412,LWout_1_Avg,0,2.93
412,SWnet_1_Avg,0,2.93
412,LWnet_1_Avg,0,2.93
412,Rin_1_Avg,0,2.93
412,Rout_1_Avg,0,2.93
412,Rnet_1_Avg,0,2.93
412,Albedo_1_Avg,0,2.93
412,Tsrf_1_Avg,0,2.93
412,Tsky_1_Avg,0,2.93
412,Tair_1_Avg,0,2
412,RH_1_Avg,0,2
412,VP_1_Avg,0,2
412,VPsat_1_Avg,0,2
412,VPD_1_Avg,0,2
412,Tair_2_Avg,1,2
412,RH_2_Avg,1,2
412,VP_2_Avg,1,2
412,VPsat_2_Avg,1,2
412,VPD_2_Avg,1,2
412,WS_1_Avg,0,3.55
412,WSrs_1_Avg,0,3.55
412,WDuv_1_Avg,0,3.55
412,WDrs_1_Avg,0,3.55
412,WD_1_StdY,0,3.55
412,WD_1_StdCS,0,3.55
412,P_1_Avg,0,1.4
412,Psl_1_Avg,0,1.4
412,SM_1_Avg,0,-0.08
412,SM_2_Avg,1,-0.31
412,SM_3_Avg,2,-0.61
412,Tsoil_1_Avg,0,-0.08
412,Tsoil_2_Avg,1,-0.08
412,Tsoil_3_Avg,2,-0.16
412,Tsoil_4_Avg,3,-0.46
412,SHF_1_Avg,0,-0.16
412,RF_1_Tot300s,0,1.1
412,RFint_1_Max,0,1.1
421,SWin_1_Avg,0,3.10
421,SWout_1_Avg,0,3.10
421,LWin_1_Avg,0,3.10
421,LWout_1_Avg,0,3.10
421,SWnet_1_Avg,0,3.10
421,LWnet_1_Avg,0,3.10
421,Rin_1_Avg,0,3.10
421,Rout_1_Avg,0,3.10
421,Rnet_1_Avg,0,3.10
421,Albedo_1_Avg,0,3.10
421,Tsrf_1_Avg,0,3.10
421,Tsky_1_Avg,0,3.10
421,Tair_1_Avg,0,2
421,RH_1_Avg,0,2
421,VP_1_Avg,0,2
421,VPsat_1_Avg,0,2
421,VPD_1_Avg,0,2
421,Tair_2_Avg,1,2
421,RH_2_Avg,1,2
421,VP_2_Avg,1,2
421,VPsat_2_Avg,1,2
421,VPD_2_Avg,1,2
421,WS_1_Avg,0,3.31
421,WSrs_1_Avg,0,3.31
421,WDuv_1_Avg,0,3.31
421,WDrs_1_Avg,0,3.31
421,WD_1_StdY,0,3.31
421,WD_1_StdCS,0,3.31
421,P_1_Avg,0,1.36
421,Psl_1_Avg,0,1.36
421,SM_1_Avg,0,-0.08
421,SM_2_Avg,1,-0.31
421,SM_3_Avg,2,-0.61
421,Tsoil_1_Avg,0,-0.08
421,Tsoil_2_Avg,1,-0.08
421,Tsoil_3_Avg,2,-0.16
421,Tsoil_4_Avg,3,-0.46
421,SHF_1_Avg,0,-0.16
421,RF_1_Tot300s,0,1.25
421,RFint_1_Max,0,1.25
422,SWin_1_Avg,0,2.85
422,SWout_1_Avg,0,2.85
422,LWin_1_Avg,0,2.85
422,LWout_1_Avg,0,2.85
422,SWnet_1_Avg,0,2.85
422,LWnet_1_Avg,0,2.85
422,Rin_1_Avg,0,2.85
422,Rout_1_Avg,0,2.85
422,Rnet_1_Avg,0,2.85
422,Albedo_1_Avg,0,2.85
422,Tsrf_1_Avg,0,2.85
422,Tsky_1_Avg,0,2.85
422,Tair_1_Avg,0,2
422,RH_1_Avg,0,2
422,VP_1_Avg,0,2
422,VPsat_1_Avg,0,2
422,VPD_1_Avg,0,2
422,Tair_2_Avg,1,2
422,RH_2_Avg,1,2
422,VP_2_Avg,1,2
422,VPsat_2_Avg,1,2
422,VPD_2_Avg,1,2
422,WS_1_Avg,0,3.1
422,WSrs_1_Avg,0,3.1
422,WDuv_1_Avg,0,3.1
422,WDrs_1_Avg,0,3.1
422,WD_1_StdY,0,3.1
422,WD_1_StdCS,0,3.1
422,P_1_Avg,0,1.39
422,Psl_1_Avg,0,1.39
422,SM_1_Avg,0,-0.08
422,SM_2_Avg,1,-0.31
422,SM_3_Avg,2,-0.61
422,Tsoil_1_Avg,0,-0.08
422,Tsoil_2_Avg,1,-0.08
422,Tsoil_3_Avg,2,-0.16
422,Tsoil_4_Avg,3,-0.46
422,SHF_1_Avg,0,-0.16
422,RF_1_Tot300s,0,1.26
422,RFint_1_Max,0,1.26
431,SWin_1_Avg,0,2.97
431,SWout_1_Avg,0,2.97
431,LWin_1_Avg,0,2.97
431,LWout_1_Avg,0,2.97
431,SWnet_1_Avg,0,2.97
431,LWnet_1_Avg,0,2.97
431,Rin_1_Avg,0,2.97
431,Rout_1_Avg,0,2.97
431,Rnet_1_Avg,0,2.97
431,Albedo_1_Avg,0,2.97
431,Tsrf_1_Avg,0,2.97
431,Tsky_1_Avg,0,2.97
431,Tair_1_Avg,0,2
431,RH_1_Avg,0,2
431,VP_1_Avg,0,2
431,VPsat_1_Avg,0,2
431,VPD_1_Avg,0,2
431,Tair_2_Avg,1,2
431,RH_2_Avg,1,2
431,VP_2_Avg,1,2
431,VPsat_2_Avg,1,2
431,VPD_2_Avg,1,2
431,WS_1_Avg,0,3.23
431,WSrs_1_Avg,0,3.23
431,WDuv_1_Avg,0,3.23
431,WDrs_1_Avg,0,3.23
431,WD_1_StdY,0,3.23
431,WD_1_StdCS,0,3.23
431,P_1_Avg,0,1.4
431,Psl_1_Avg,0,1.4
431,SM_1_Avg,0,-0.08
431,SM_2_Avg,1,-0.16
431,SM_3_Avg,2,-0.31
431,Tsoil_1_Avg,0,-0.08
431,Tsoil_2_Avg,1,-0.08
431,Tsoil_3_Avg,2,-0.16
431,Tsoil_4_Avg,3,-0.16
431,SHF_1_Avg,0,-0.16
431,RF_1_Tot300s,0,1.16
431,RFint_1_Max,0,1.16
501,SWin_1_Avg,0,3.33
501,SWout_1_Avg,0,3.33
501,LWin_1_Avg,0,3.33
501,LWout_1_Avg,0,3.33
501,SWnet_1_Avg,0,3.33
501,LWnet_1_Avg,0,3.33
501,Rin_1_Avg,0,3.33
501,Rout_1_Avg,0,3.33
501,Rnet_1_Avg,0,3.33
501,Albedo_1_Avg,0,3.33
501,Tsrf_1_Avg,0,3.33
501,Tsky_1_Avg,0,3.33
501,Tair_1_Avg,0,2.26
501,RH_1_Avg,0,2.26
501,VP_1_Avg,0,2.26
501,VPsat_1_Avg,0,2.26
501,VPD_1_Avg,0,2.26
501,Tair_2_Avg,1,2.34
501,RH_2_Avg,1,2.34
501,VP_2_Avg,1,2.34
501,VPsat_2_Avg,1,2.34
501,VPD_2_Avg,1,2.34
501,WS_1_Avg,0,3.04
501,WSrs_1_Avg,0,3.04
501,WDuv_1_Avg,0,3.04
501,WDrs_1_Avg,0,3.04
501,WD_1_StdY,0,3.04
501,WD_1_StdCS,0,3.04
501,P_1_Avg,0,1.33
501,Psl_1_Avg,0,1.33
501,SM_1_Avg,0,-0.04
501,SM_2_Avg,1,-0.15
501,SM_3_Avg,2,-0.45
501,Tsoil_1_Avg,0,-0.04
501,SHF_1_Avg,0,-0.08
501,RF_1_Tot300s,0,3.38
501,RFint_1_Max,0,3.38
501,SHF_2_Avg,1,-0.08
502,SWin_1_Avg,0,2.78
502,SWout_1_Avg,0,2.78
502,LWin_1_Avg,0,2.78
502,LWout_1_Avg,0,2.78
502,SWnet_1_Avg,0,2.78
502,LWnet_1_Avg,0,2.78
502,Rin_1_Avg,0,2.78
502,Rout_1_Avg,0,2.78
502,Rnet_1_Avg,0,2.78
502,Albedo_1_Avg,0,2.78
502,Tsrf_1_Avg,0,2.78
502,Tsky_1_Avg,0,2.78
502,Tair_1_Avg,0,3.35
502,RH_1_Avg,0,3.35
502,VP_1_Avg,0,3.35
502,VPsat_1_Avg,0,3.35
502,VPD_1_Avg,0,3.35
502,Tair_2_Avg,1,3.35
502,RH_2_Avg,1,3.35
502,VP_2_Avg,1,3.35
502,VPsat_2_Avg,1,3.35
502,VPD_2_Avg,1,3.35
502,WS_1_Avg,0,3.3
502,WSrs_1_Avg,0,3.3
502,WDuv_1_Avg,0,3.3
502,WDrs_1_Avg,0,3.3
502,WD_1_StdY,0,3.3
502,WD_1_StdCS,0,3.3
502,P_1_Avg,0,1.5
502,Psl_1_Avg,0,1.5
502,SM_1_Avg,0,-0.08
502,SM_2_Avg,1,-0.31
502,SM_3_Avg,2,-0.61
502,Tsoil_1_Avg,0,-0.08
502,Tsoil_2_Avg,1,-0.08
502,Tsoil_3_Avg,2,-0.16
502,Tsoil_4_Avg,3,-0.46
502,SHF_1_Avg,0,-0.16
502,RF_1_Tot300s,0,0.84
502,RFint_1_Max,0,0.84
503,SM_1_Avg,0,-0.08
503,Tsoil_1_Avg,0,-0.08
503,RF_1_Tot300s,0,1.5
503,RFint_1_Max,0,1.5
504,SM_1_Avg,0,-0.08
504,Tsoil_1_Avg,0,-0.08
504,RF_1_Tot300s,0,1.28
504,RFint_1_Max,0,1.28
505,SM_1_Avg,0,-0.08
505,Tsoil_1_Avg,0,-0.08
505,RF_1_Tot300s,0,1.32
505,RFint_1_Max,0,1.32
506,SWin_1_Avg,0,6.42
506,SWout_1_Avg,0,6.42
506,LWin_1_Avg,0,6.42
506,LWout_1_Avg,0,6.42
506,SWnet_1_Avg,0,6.42
506,LWnet_1_Avg,0,6.42
506,Rin_1_Avg,0,6.42
506,Rout_1_Avg,0,6.42
506,Rnet_1_Avg,0,6.42
506,Albedo_1_Avg,0,6.42
506,Tsrf_1_Avg,0,6.42
506,Tsky_1_Avg,0,6.42
506,Tair_1_Avg,0,6.42
506,RH_1_Avg,0,6.42
506,VP_1_Avg,0,6.42
506,VPsat_1_Avg,0,6.42
506,VPD_1_Avg,0,6.42
506,Tair_2_Avg,1,3.52
506,RH_2_Avg,1,3.52
506,VP_2_Avg,1,3.52
506,VPsat_2_Avg,1,3.52
506,VPD_2_Avg,1,3.52
506,WS_1_Avg,0,6.51
506,WSrs_1_Avg,0,6.51
506,WDuv_1_Avg,0,6.51
506,WDrs_1_Avg,0,6.51
506,WD_1_StdY,0,6.51
506,WD_1_StdCS,0,6.51
506,P_1_Avg,0,6.46
506,Psl_1_Avg,0,6.46
506,SM_1_Avg,0,-0.08
506,SM_2_Avg,1,-0.31
506,SM_3_Avg,2,-0.61
506,Tsoil_1_Avg,0,-0.08
506,SHF_1_Avg,0,-0.16
506,RF_1_Tot300s,0,5
506,RFint_1_Max,0,5
521,SWin_1_Avg,0,3.45
521,SWout_1_Avg,0,3.45
521,LWin_1_Avg,0,3.45
521,LWout_1_Avg,0,3.45
521,SWnet_1_Avg,0,3.45
521,LWnet_1_Avg,0,3.45
521,Rin_1_Avg,0,3.45
521,Rout_1_Avg,0,3.45
521,Rnet_1_Avg,0,3.45
521,Albedo_1_Avg,0,3.45
521,Tsrf_1_Avg,0,3.45
521,Tsky_1_Avg,0,3.45
521,Tair_1_Avg,0,3.78
521,RH_1_Avg,0,3.78
521,VP_1_Avg,0,3.78
521,VPsat_1_Avg,0,3.78
521,VPD_1_Avg,0,3.78
521,Tair_2_Avg,1,3.78
521,RH_2_Avg,1,3.78
521,VP_2_Avg,1,3.78
521,VPsat_2_Avg,1,3.78
521,VPD_2_Avg,1,3.78
521,WS_1_Avg,0,3.64
521,WSrs_1_Avg,0,3.64
521,WDuv_1_Avg,0,3.64
521,WDrs_1_Avg,0,3.64
521,WD_1_StdY,0,3.64
521,WD_1_StdCS,0,3.64
521,P_1_Avg,0,2
521,Psl_1_Avg,0,2
521,SM_1_Avg,0,-0.08
521,Tsoil_1_Avg,0,-0.08
521,SHF_1_Avg,0,-0.16
521,RF_1_Tot300s,0,3.97
521,RFint_1_Max,0,3.97
521,FC_1_Tot300s,0,4.7
521,WTlvl_1_Avg,0,-0.79
531,SWin_1_Avg,0,3.12
531,SWout_1_Avg,0,3.12
531,LWin_1_Avg,0,3.12
531,LWout_1_Avg,0,3.12
